# TOPAS Version: 3.9
# Parameter File: //home/byui-physics/topas_demos/demo01_basic/TsUserParameters.txt
# Results for scorer: Dose
# Scored in component: Target
# X in 40 bins of 0.25 cm
# Y in 40 bins of 0.25 cm
# Z in 40 bins of 0.25 cm
# DoseToMedium ( Gy ) : Sum   
0, 15, 11, 0
0, 15, 12, 0
0, 15, 13, 0
0, 15, 14, 0
0, 15, 15, 0
0, 15, 16, 0
0, 15, 17, 0
0, 15, 18, 7.860295192507749e-10
0, 15, 19, 0
0, 15, 20, 0
0, 15, 21, 1.312952524479272e-09
0, 15, 22, 0
0, 15, 23, 0
0, 15, 24, 0
0, 15, 25, 0
0, 15, 26, 0
0, 15, 27, 0
0, 15, 28, 0
0, 15, 29, 0
0, 15, 30, 0
0, 15, 31, 0
0, 15, 32, 0
0, 15, 33, 0
0, 15, 34, 0
0, 15, 35, 0
0, 15, 36, 0
0, 15, 37, 0
0, 15, 38, 0
0, 15, 39, 0
0, 16, 0, 0
0, 16, 1, 0
0, 16, 2, 0
0, 16, 3, 0
0, 16, 4, 0
0, 16, 5, 0
0, 16, 6, 0
0, 16, 7, 0
0, 16, 8, 3.52441742457188e-10
0, 16, 9, 0
0, 16, 10, 4.740031700478653e-10
0, 16, 11, 2.456959524721469e-09
0, 16, 12, 0
0, 16, 13, 0
0, 16, 14, 7.657340317379635e-10
0, 16, 15, 1.976367736133966e-09
0, 16, 16, 0
0, 16, 17, 0
0, 16, 18, 0
0, 16, 19, 1.261834747801061e-09
0, 16, 20, 0
0, 16, 21, 0
0, 16, 22, 0
0, 16, 23, 0
0, 16, 24, 0
0, 16, 25, 0
0, 16, 26, 0
0, 16, 27, 0
0, 16, 28, 0
0, 16, 29, 1.326252774269676e-09
0, 16, 30, 0
0, 16, 31, 0
0, 16, 32, 0
0, 16, 33, 0
0, 16, 34, 0
0, 16, 35, 0
0, 16, 36, 0
0, 16, 37, 0
0, 16, 38, 0
0, 16, 39, 0
0, 17, 0, 0
0, 17, 1, 8.720449917731798e-10
0, 17, 2, 0
0, 17, 3, 0
0, 17, 4, 0
0, 17, 5, 9.059311634196376e-10
0, 17, 6, 0
0, 17, 7, 0
0, 17, 8, 0
0, 17, 9, 0
0, 17, 10, 0
0, 17, 11, 3.51829537725834e-10
0, 17, 12, 0
0, 17, 13, 0
0, 17, 14, 0
0, 17, 15, 1.907404442724747e-11
0, 17, 16, 0
0, 17, 17, 2.284014227749154e-10
0, 17, 18, 0
0, 17, 19, 0
0, 17, 20, 0
0, 17, 21, 7.828279136035121e-10
0, 17, 22, 0
0, 17, 23, 4.774731998669068e-11
0, 17, 24, 6.556837295335072e-10
0, 17, 25, 0
0, 17, 26, 0
0, 17, 27, 0
0, 17, 28, 0
0, 17, 29, 0
0, 17, 30, 0
0, 17, 31, 1.825673084931978e-10
0, 17, 32, 0
0, 17, 33, 0
0, 17, 34, 6.824483755885069e-10
0, 17, 35, 1.26136945333144e-09
0, 17, 36, 1.464292243014143e-09
0, 17, 37, 0
0, 17, 38, 0
0, 17, 39, 0
0, 18, 0, 0
0, 18, 1, 0
0, 18, 2, 0
0, 18, 3, 0
0, 18, 4, 0
0, 18, 5, 0
0, 18, 6, 0
0, 18, 7, 0
0, 18, 8, 1.075105338088633e-09
0, 18, 9, 0
0, 18, 10, 0
0, 18, 11, 0
0, 18, 12, 0
0, 18, 13, 0
0, 18, 14, 0
0, 18, 15, 4.837267739143947e-11
0, 18, 16, 0
0, 18, 17, 1.48862311366571e-10
0, 18, 18, 0
0, 18, 19, 0
0, 18, 20, 0
0, 18, 21, 0
0, 18, 22, 0
0, 18, 23, 0
0, 18, 24, 8.363244818898607e-11
0, 18, 25, 1.375283331661592e-09
0, 18, 26, 0
0, 18, 27, 0
0, 18, 28, 0
0, 18, 29, 0
0, 18, 30, 0
0, 18, 31, 0
0, 18, 32, 0
0, 18, 33, 0
0, 18, 34, 0
0, 18, 35, 0
0, 18, 36, 0
0, 18, 37, 0
0, 18, 38, 0
0, 18, 39, 0
0, 19, 0, 0
0, 19, 1, 0
0, 19, 2, 0
0, 19, 3, 0
0, 19, 4, 0
0, 19, 5, 0
0, 19, 6, 0
0, 19, 7, 0
0, 19, 8, 0
0, 19, 9, 0
0, 19, 10, 0
0, 19, 11, 0
0, 19, 12, 1.306160735126127e-10
0, 19, 13, 0
0, 19, 14, 0
0, 19, 15, 0
0, 19, 16, 0
0, 19, 17, 0
0, 19, 18, 0
0, 19, 19, 0
0, 19, 20, 0
0, 19, 21, 0
0, 19, 22, 0
0, 19, 23, 0
0, 19, 24, 0
0, 19, 25, 6.796024246830124e-12
0, 19, 26, 1.70514588559989e-10
0, 19, 27, 0
0, 19, 28, 0
0, 19, 29, 0
0, 19, 30, 0
0, 19, 31, 0
0, 19, 32, 2.462338777320383e-09
0, 19, 33, 0
0, 19, 34, 0
0, 19, 35, 0
0, 19, 36, 0
0, 19, 37, 0
0, 19, 38, 0
0, 19, 39, 0
0, 20, 0, 0
0, 20, 1, 0
0, 20, 2, 0
0, 20, 3, 1.813437289222009e-09
0, 20, 4, 0
0, 20, 5, 0
0, 20, 6, 1.325359683113092e-10
0, 20, 7, 0
0, 20, 8, 0
0, 20, 9, 0
0, 20, 10, 0
0, 20, 11, 0
0, 20, 12, 1.448964392913865e-09
0, 20, 13, 7.204086771572804e-10
0, 20, 14, 0
0, 20, 15, 2.020576206351876e-10
0, 20, 16, 0
0, 20, 17, 0
0, 20, 18, 0
0, 20, 19, 0
0, 20, 20, 0
0, 20, 21, 0
0, 20, 22, 1.133618268700509e-10
0, 20, 23, 0
0, 20, 24, 1.226594714687224e-09
0, 20, 25, 4.705830863871441e-11
0, 20, 26, 0
0, 20, 27, 0
0, 20, 28, 3.267777159976504e-10
0, 20, 29, 0
0, 20, 30, 0
0, 20, 31, 0
0, 20, 32, 9.646512477701208e-10
0, 20, 33, 0
0, 20, 34, 0
0, 20, 35, 0
0, 20, 36, 0
0, 20, 37, 0
0, 20, 38, 2.071567362094129e-09
0, 20, 39, 2.252540376446177e-09
0, 21, 0, 0
0, 21, 1, 0
0, 21, 2, 2.762024164937316e-09
0, 21, 3, 9.852518800812504e-10
0, 21, 4, 0
0, 21, 5, 0
0, 21, 6, 0
0, 21, 7, 0
0, 21, 8, 0
0, 21, 9, 1.542860283976211e-10
0, 21, 10, 0
0, 21, 11, 0
0, 21, 12, 0
0, 21, 13, 6.841692767878271e-10
0, 21, 14, 1.635027946367273e-10
0, 21, 15, 0
0, 21, 16, 0
0, 21, 17, 0
0, 21, 18, 0
0, 21, 19, 0
0, 21, 20, 0
0, 21, 21, 0
0, 21, 22, 0
0, 21, 23, 0
0, 21, 24, 0
0, 21, 25, 1.057579912533413e-09
0, 21, 26, 0
0, 21, 27, 0
0, 21, 28, 0
0, 21, 29, 0
0, 21, 30, 2.021238287852611e-09
0, 21, 31, 0
0, 21, 32, 0
0, 21, 33, 0
0, 21, 34, 4.400590170039465e-10
0, 21, 35, 0
0, 21, 36, 0
0, 21, 37, 0
0, 21, 38, 0
0, 21, 39, 0
0, 22, 0, 0
0, 22, 1, 0
0, 22, 2, 8.797466088950046e-10
0, 22, 3, 0
0, 22, 4, 0
0, 22, 5, 5.841784278537432e-10
0, 22, 6, 7.261722889673194e-10
0, 22, 7, 0
0, 22, 8, 0
0, 22, 9, 0
0, 22, 10, 3.526693659328117e-10
0, 22, 11, 0
0, 22, 12, 0
0, 22, 13, 0
0, 22, 14, 0
0, 22, 15, 7.685306835369943e-10
0, 22, 16, 0
0, 22, 17, 8.013454899646888e-10
0, 22, 18, 1.469379340424126e-10
0, 22, 19, 0
0, 22, 20, 0
0, 22, 21, 0
0, 22, 22, 2.012044558741266e-10
0, 22, 23, 0
0, 22, 24, 0
0, 22, 25, 0
0, 22, 26, 0
0, 22, 27, 0
0, 22, 28, 0
0, 22, 29, 0
0, 22, 30, 0
0, 22, 31, 1.294455875822109e-09
0, 22, 32, 0
0, 22, 33, 0
0, 22, 34, 0
0, 22, 35, 7.392619849611037e-10
0, 22, 36, 0
0, 22, 37, 0
0, 22, 38, 0
0, 22, 39, 0
0, 23, 0, 0
0, 23, 1, 0
0, 23, 2, 0
0, 23, 3, 0
0, 23, 4, 0
0, 23, 5, 0
0, 23, 6, 0
0, 23, 7, 0
0, 23, 8, 0
0, 23, 9, 5.760748544858529e-10
0, 23, 10, 0
0, 23, 11, 0
0, 23, 12, 0
0, 23, 13, 0
0, 23, 14, 0
0, 23, 15, 2.857544756373898e-11
0, 23, 16, 0
0, 23, 17, 0
0, 23, 18, 0
0, 23, 19, 0
0, 23, 20, 0
0, 23, 21, 0
0, 23, 22, 0
0, 23, 23, 0
0, 23, 24, 0
0, 23, 25, 0
0, 23, 26, 0
0, 23, 27, 5.280322359912937e-11
0, 23, 28, 4.430475986083593e-09
0, 23, 29, 4.118479779435802e-09
0, 23, 30, 1.318647413484086e-09
0, 23, 31, 0
0, 23, 32, 0
0, 23, 33, 0
0, 23, 34, 0
0, 23, 35, 0
0, 23, 36, 0
0, 23, 37, 0
0, 23, 38, 0
0, 23, 39, 0
0, 24, 0, 0
0, 24, 1, 0
0, 24, 2, 0
0, 24, 3, 0
0, 24, 4, 0
0, 24, 5, 0
0, 24, 6, 0
0, 24, 7, 0
0, 24, 8, 0
0, 24, 9, 2.241696550608907e-10
0, 24, 10, 5.561439642143284e-10
0, 24, 11, 0
0, 24, 12, 0
0, 24, 13, 0
0, 24, 14, 0
0, 24, 15, 0
0, 24, 16, 0
0, 24, 17, 0
0, 24, 18, 0
0, 24, 19, 0
0, 24, 20, 0
0, 24, 21, 4.044847234929705e-10
0, 24, 22, 5.568567273961378e-10
0, 24, 23, 0
0, 24, 24, 0
0, 24, 25, 0
0, 24, 26, 0
0, 24, 27, 0
0, 24, 28, 6.617087433546942e-10
0, 24, 29, 2.378344743370064e-10
0, 24, 30, 0
0, 24, 31, 8.318076227809001e-10
0, 24, 32, 0
0, 24, 33, 0
0, 24, 34, 0
0, 24, 35, 0
0, 24, 36, 0
0, 24, 37, 0
0, 24, 38, 0
0, 24, 39, 0
0, 25, 0, 0
0, 25, 1, 0
0, 25, 2, 0
0, 25, 3, 0
0, 25, 4, 0
0, 25, 5, 0
0, 25, 6, 0
0, 25, 7, 0
0, 25, 8, 0
0, 25, 9, 0
0, 25, 10, 9.087767760540544e-10
0, 25, 11, 0
0, 25, 12, 0
0, 25, 13, 0
0, 25, 14, 0
0, 25, 15, 0
0, 25, 16, 0
0, 25, 17, 0
0, 25, 18, 0
0, 25, 19, 0
0, 25, 20, 0
0, 25, 21, 1.526874737756145e-10
0, 25, 22, 0
0, 25, 23, 1.430791596312986e-10
0, 25, 24, 0
0, 25, 25, 7.416342713562063e-12
0, 25, 26, 0
0, 25, 27, 0
0, 25, 28, 0
0, 25, 29, 0
0, 25, 30, 6.149471903915682e-11
0, 25, 31, 0
0, 25, 32, 0
0, 25, 33, 0
0, 25, 34, 0
0, 25, 35, 0
0, 25, 36, 0
0, 25, 37, 0
0, 25, 38, 0
0, 25, 39, 0
0, 26, 0, 0
0, 26, 1, 0
0, 26, 2, 0
0, 26, 3, 0
0, 26, 4, 0
0, 26, 5, 1.127004531364939e-10
0, 26, 6, 0
0, 26, 7, 0
0, 26, 8, 0
0, 26, 9, 3.789512870167044e-10
0, 26, 10, 3.088463373934758e-10
0, 26, 11, 0
0, 26, 12, 1.064287546981291e-09
0, 26, 13, 0
0, 26, 14, 0
0, 26, 15, 2.579386260137539e-09
0, 26, 16, 0
0, 26, 17, 0
0, 26, 18, 0
0, 26, 19, 0
0, 26, 20, 1.216054080349638e-11
0, 26, 21, 0
0, 26, 22, 0
0, 26, 23, 0
0, 26, 24, 2.037068291826927e-09
0, 26, 25, 0
0, 26, 26, 0
0, 26, 27, 5.466450070379381e-10
0, 26, 28, 0
0, 26, 29, 0
0, 26, 30, 0
0, 26, 31, 0
0, 26, 32, 0
0, 26, 33, 0
0, 26, 34, 0
0, 26, 35, 4.851151425011579e-11
0, 26, 36, 0
0, 26, 37, 0
0, 26, 38, 0
0, 26, 39, 0
0, 27, 0, 0
0, 27, 1, 0
0, 27, 2, 0
0, 27, 3, 0
0, 27, 4, 0
0, 27, 5, 1.567521529244331e-10
0, 27, 6, 0
0, 27, 7, 0
0, 27, 8, 0
0, 27, 9, 0
0, 27, 10, 0
0, 27, 11, 6.751779135782954e-10
0, 27, 12, 0
0, 27, 13, 0
0, 27, 14, 1.607101896006213e-09
0, 27, 15, 4.996665858847393e-10
0, 27, 16, 0
0, 27, 17, 0
0, 27, 18, 0
